X;Y;Z;phi
14.3;1;-13.71;0.13
14.3;1;-13.74;0.14
14.3;1;-13.77;0.12
14.3;1;-13.8;0.10
14.3;1;-13.83;0.10
14.3;1;-13.86;0.13
14.3;1;-13.89;0.13
14.3;1;-13.92;0.13
14.3;1;-13.95;0.11
14.3;1;-13.98;0.10
14.3;1;-14.01;0.11
14.3;1;-14.04;0.15
14.3;1;-14.07;0.11
14.3;1;-14.1;0.14
14.3;1;-14.13;0.12
14.3;1;-14.16;0.11
14.3;1;-14.19;0.12
14.3;1;-14.22;0.11
14.3;1;-14.25;0.13
14.3;1;-14.28;0.14
14.3;1;-14.31;0.15
14.3;1;-14.34;0.13
14.3;1;-14.37;0.13
14.3;1;-14.4;0.11
14.3;1;-14.43;0.11
14.3;1;-14.46;0.14
14.3;1;-14.49;0.14
14.3;1;-14.52;0.13
14.3;1;-14.55;0.12
14.3;1;-14.58;0.13
14.3;1;-14.61;0.13
14.3;1;-14.64;0.10
14.3;1;-14.67;0.15
14.3;1;-14.7;0.14
14.3;1;-14.73;0.11
14.3;1;-14.76;0.12
14.3;1;-14.79;0.13
14.3;1;-14.82;0.11
14.3;1;-14.85;0.12
14.3;1;-14.88;0.12
14.3;1;-14.91;0.14
14.3;1;-14.94;0.14
14.3;1;-14.97;0.11
14.3;1;-15;0.10
22.4;1;-0.1;0.79
22.4;1;-0.3;0.60
22.4;1;-0.5;0.69
22.4;1;-0.7;0.75
22.4;1;-0.9;0.41
22.4;1;-1.1;0.73
22.4;1;-1.3;0.51
22.4;1;-1.5;0.63
22.4;1;-1.7;0.72
22.4;1;-1.9;0.68
22.4;1;-2.16;0.44
22.4;1;-2.19;0.47
22.4;1;-2.22;0.40
22.4;1;-2.25;0.50
22.4;1;-2.28;0.46
22.4;1;-2.31;0.40
22.4;1;-2.34;0.50
22.4;1;-2.37;0.41
22.4;1;-2.4;0.48
22.4;1;-2.43;0.43
22.4;1;-2.46;0.42
22.4;1;-2.49;0.45
22.4;1;-2.55;0.43
22.4;1;-2.58;0.50
22.4;1;-2.61;0.40
22.4;1;-2.64;0.46
22.4;1;-2.67;0.44
22.4;1;-2.7;0.50
22.4;1;-2.73;0.46
22.4;1;-2.76;0.46
22.4;1;-2.79;0.49
22.4;1;-2.82;0.40
22.4;1;-2.85;0.44
22.4;1;-2.88;0.49
22.4;1;-2.91;0.43
22.4;1;-2.94;0.46
22.4;1;-2.97;0.45
22.4;1;-3;0.45
22.4;1;-3.03;0.40
22.4;1;-3.06;0.48
22.4;1;-3.09;0.48
22.4;1;-3.12;0.48
22.4;1;-3.15;0.41
22.4;1;-3.18;0.45
22.4;1;-3.21;0.44
22.4;1;-3.24;0.40
22.4;1;-3.27;0.46
22.4;1;-3.3;0.43
22.4;1;-3.33;0.45
22.4;1;-3.36;0.42
22.4;1;-3.39;0.44
22.4;1;-3.42;0.49
22.4;1;-3.45;0.45
22.4;1;-3.48;0.43
22.4;1;-3.51;0.41
22.4;1;-3.54;0.48
22.4;1;-3.6;0.49
22.4;1;-3.63;0.46
22.4;1;-3.66;0.50
22.4;1;-3.69;0.47
22.4;1;-3.72;0.41
22.4;1;-3.75;0.43
22.4;1;-3.78;0.49
22.4;1;-3.81;0.45
22.4;1;-3.84;0.48
22.4;1;-3.87;0.50
22.4;1;-3.9;0.49
22.4;1;-3.93;0.49
22.4;1;-3.96;0.45
22.4;1;-3.99;0.40
22.4;1;-4.02;0.44
22.4;1;-4.05;0.44
22.4;1;-4.08;0.41
22.4;1;-4.11;0.47
22.4;1;-4.14;0.50
22.4;1;-4.17;0.45
22.4;1;-4.2;0.45
22.4;1;-4.23;0.43
22.4;1;-4.29;0.46
22.4;1;-4.32;0.45
22.4;1;-4.35;0.45
22.4;1;-4.38;0.45
22.4;1;-4.41;0.42
22.4;1;-4.44;0.43
22.4;1;-4.47;0.42
22.4;1;-4.5;0.49
22.4;1;-4.53;0.41
22.4;1;-4.56;0.42
22.4;1;-4.59;0.45
22.4;1;-4.62;0.48
22.4;1;-4.65;0.42
22.4;1;-4.68;0.46
22.4;1;-4.71;0.43
22.4;1;-4.74;0.47
22.4;1;-4.77;0.46
22.4;1;-4.8;0.48
22.4;1;-4.83;0.44
22.4;1;-4.86;0.41
22.4;1;-4.89;0.50
22.4;1;-4.92;0.44
22.4;1;-4.95;0.49
22.4;1;-4.98;0.46
22.4;1;-5.01;0.47
22.4;1;-5.16;0.50
22.4;1;-5.19;0.42
22.4;1;-5.22;0.46
22.4;1;-5.25;0.47
22.4;1;-5.28;0.49
22.4;1;-5.31;0.46
22.4;1;-5.34;0.50
22.4;1;-5.37;0.48
22.4;1;-5.4;0.41
22.4;1;-5.43;0.45
22.4;1;-5.46;0.40
22.4;1;-5.49;0.44
22.4;1;-5.52;0.50
22.4;1;-5.55;0.48
22.4;1;-5.58;0.45
22.4;1;-5.61;0.45
22.4;1;-5.64;0.47
22.4;1;-5.67;0.40
22.4;1;-5.7;0.45
22.4;1;-5.73;0.46
22.4;1;-5.79;0.41
22.4;1;-5.82;0.46
22.4;1;-5.85;0.41
22.4;1;-5.88;0.48
22.4;1;-5.91;0.43
22.4;1;-5.94;0.45
22.4;1;-5.97;0.43
22.4;1;-6;0.48
22.4;1;-6.03;0.41
22.4;1;-6.06;0.48
22.4;1;-6.09;0.46
22.4;1;-6.12;0.43
22.4;1;-6.15;0.44
22.4;1;-6.18;0.42
22.4;1;-6.21;0.41
22.4;1;-6.24;0.47
22.4;1;-6.27;0.41
22.4;1;-6.3;0.46
22.4;1;-6.33;0.45
22.4;1;-6.36;0.47
22.4;1;-6.39;0.46
22.4;1;-6.42;0.42
22.4;1;-6.45;0.43
22.4;1;-6.51;0.29
22.4;1;-6.54;0.26
22.4;1;-6.57;0.34
22.4;1;-6.6;0.35
22.4;1;-6.63;0.30
22.4;1;-6.66;0.30
22.4;1;-6.69;0.26
22.4;1;-6.72;0.26
22.4;1;-6.75;0.26
22.4;1;-6.78;0.34
22.4;1;-6.81;0.34
22.4;1;-6.84;0.33
22.4;1;-6.87;0.27
22.4;1;-6.9;0.28
22.4;1;-6.93;0.30
22.4;1;-6.96;0.31
22.4;1;-6.99;0.25
22.4;1;-7.02;0.33
22.4;1;-7.05;0.29
22.4;1;-7.08;0.30
22.4;1;-7.11;0.31
22.4;1;-7.14;0.30
22.4;1;-7.17;0.25
22.4;1;-7.2;0.29
22.4;1;-7.23;0.25
22.4;1;-7.26;0.25
22.4;1;-7.29;0.29
22.4;1;-7.35;0.33
22.4;1;-7.38;0.26
22.4;1;-7.41;0.31
22.4;1;-7.44;0.33
22.4;1;-7.47;0.28
22.4;1;-7.5;0.30
22.4;1;-7.53;0.33
22.4;1;-7.56;0.32
22.4;1;-7.62;0.31
22.4;1;-7.65;0.27
22.4;1;-7.68;0.32
22.4;1;-7.71;0.27
22.4;1;-7.74;0.34
22.4;1;-7.77;0.33
22.4;1;-7.8;0.31
22.4;1;-7.83;0.33
22.4;1;-7.89;0.31
22.4;1;-7.92;0.34
22.4;1;-7.95;0.30
22.4;1;-7.98;0.31
22.4;1;-8.01;0.26
22.4;1;-8.04;0.25
22.4;1;-8.07;0.25
22.4;1;-8.1;0.32
22.4;1;-8.13;0.28
22.4;1;-8.16;0.29
22.4;1;-8.19;0.27
22.4;1;-8.22;0.27
22.4;1;-8.25;0.26
22.4;1;-8.28;0.30
22.4;1;-8.31;0.31
22.4;1;-8.34;0.27
22.4;1;-8.37;0.26
22.4;1;-8.4;0.31
22.4;1;-8.43;0.30
22.4;1;-8.46;0.30
22.4;1;-8.49;0.34
22.4;1;-8.52;0.32
22.4;1;-8.55;0.28
22.4;1;-8.58;0.28
22.4;1;-8.61;0.30
22.4;1;-8.64;0.28
22.4;1;-8.67;0.28
22.4;1;-8.82;0.41
22.4;1;-8.85;0.45
22.4;1;-8.88;0.46
22.4;1;-8.91;0.46
22.4;1;-8.94;0.42
22.4;1;-8.97;0.47
22.4;1;-9;0.50
22.4;1;-9.03;0.46
22.4;1;-9.06;0.47
22.4;1;-9.09;0.49
22.4;1;-9.12;0.46
22.4;1;-9.15;0.42
22.4;1;-9.21;0.41
22.4;1;-9.24;0.46
22.4;1;-9.27;0.48
22.4;1;-9.3;0.49
22.4;1;-9.33;0.42
22.4;1;-9.36;0.49
22.4;1;-9.39;0.42
22.4;1;-9.42;0.50
22.4;1;-9.48;0.26
22.4;1;-9.51;0.31
22.4;1;-9.54;0.33
22.4;1;-9.57;0.34
22.4;1;-9.6;0.35
22.4;1;-9.63;0.28
22.4;1;-9.66;0.28
22.4;1;-9.69;0.26
22.4;1;-9.72;0.35
22.4;1;-9.75;0.33
22.4;1;-9.78;0.26
22.4;1;-9.81;0.32
22.4;1;-9.84;0.29
22.4;1;-9.87;0.27
22.4;1;-9.9;0.31
22.4;1;-9.93;0.31
22.4;1;-9.96;0.29
22.4;1;-9.99;0.26
22.4;1;-10.02;0.32
22.4;1;-10.05;0.27
22.4;1;-10.08;0.32
22.4;1;-10.14;0.29
22.4;1;-10.17;0.31
22.4;1;-10.2;0.27
22.4;1;-10.23;0.31
22.4;1;-10.26;0.32
22.4;1;-10.29;0.28
22.4;1;-10.32;0.35
22.4;1;-10.35;0.32
22.4;1;-10.38;0.26
22.4;1;-10.41;0.28
22.4;1;-10.44;0.34
22.4;1;-10.47;0.26
22.4;1;-10.5;0.28
22.4;1;-10.68;0.26
22.4;1;-10.71;0.28
22.4;1;-10.74;0.27
22.4;1;-10.77;0.28
22.4;1;-10.8;0.33
22.4;1;-10.83;0.26
22.4;1;-10.86;0.30
22.4;1;-10.89;0.30
22.4;1;-10.92;0.33
22.4;1;-10.95;0.33
22.4;1;-10.98;0.35
22.4;1;-11.01;0.31
22.4;1;-11.04;0.30
22.4;1;-11.07;0.31
22.4;1;-11.1;0.32
22.4;1;-11.13;0.26
22.4;1;-11.16;0.31
22.4;1;-11.22;0.31
22.4;1;-11.25;0.32
22.4;1;-11.28;0.29
22.4;1;-11.31;0.26
22.4;1;-11.34;0.26
22.4;1;-11.37;0.34
22.4;1;-11.4;0.31
22.4;1;-11.43;0.30
22.4;1;-11.46;0.33
22.4;1;-11.49;0.31
22.4;1;-11.52;0.33
22.4;1;-11.55;0.28
22.4;1;-11.58;0.27
22.4;1;-11.61;0.28
22.4;1;-11.64;0.29
22.4;1;-11.67;0.32
22.4;1;-11.7;0.33
22.4;1;-11.73;0.27
22.4;1;-11.79;0.31
22.4;1;-11.82;0.34
22.4;1;-11.85;0.33
22.4;1;-11.88;0.33
22.4;1;-11.91;0.34
22.4;1;-11.94;0.35
22.4;1;-11.97;0.33
22.4;1;-12;0.31
22.4;1;-12.03;0.33
22.4;1;-12.06;0.34
22.4;1;-12.09;0.34
22.4;1;-12.12;0.32
22.4;1;-12.15;0.31
22.4;1;-12.18;0.30
22.4;1;-12.21;0.31
22.4;1;-12.24;0.34
22.4;1;-12.27;0.30
22.4;1;-12.3;0.34
22.4;1;-12.33;0.32
22.4;1;-12.36;0.31
22.4;1;-12.42;0.31
22.4;1;-12.45;0.33
22.4;1;-12.48;0.32
22.4;1;-12.51;0.31
22.4;1;-12.54;0.35
22.4;1;-12.57;0.31
22.4;1;-12.6;0.33
22.4;1;-12.63;0.33
22.4;1;-12.66;0.33
22.4;1;-12.69;0.31
22.4;1;-12.75;0.41
22.4;1;-12.78;0.41
22.4;1;-12.81;0.42
22.4;1;-12.84;0.45
22.4;1;-12.87;0.44
22.4;1;-12.9;0.47
22.4;1;-12.93;0.47
22.4;1;-12.96;0.44
22.4;1;-12.99;0.48
22.4;1;-13.02;0.46
22.4;1;-13.05;0.40
22.4;1;-13.08;0.45
22.4;1;-13.11;0.13
22.4;1;-13.14;0.11
22.4;1;-13.17;0.11
22.4;1;-13.2;0.14
22.4;1;-13.23;0.14
22.4;1;-13.26;0.13
22.4;1;-13.29;0.10
22.4;1;-13.32;0.14
22.4;1;-13.35;0.11
22.4;1;-13.38;0.15
22.4;1;-13.41;0.10
22.4;1;-13.44;0.14
22.4;1;-13.47;0.12
22.4;1;-13.5;0.12
22.4;1;-13.53;0.11
22.4;1;-13.56;0.13
22.4;1;-13.59;0.13
22.4;1;-13.62;0.10
22.4;1;-13.65;0.11
22.4;1;-13.68;0.12
22.4;1;-13.71;0.13
22.4;1;-13.74;0.11
22.4;1;-13.77;0.13
22.4;1;-13.8;0.10
22.4;1;-13.83;0.14
22.4;1;-13.86;0.14
22.4;1;-13.89;0.13
22.4;1;-13.92;0.15
22.4;1;-13.95;0.12
22.4;1;-13.98;0.13
22.4;1;-14.01;0.12
22.4;1;-14.04;0.11
22.4;1;-14.07;0.12
22.4;1;-14.1;0.14
22.4;1;-14.13;0.14
22.4;1;-14.16;0.11
22.4;1;-14.19;0.14
22.4;1;-14.22;0.12
22.4;1;-14.25;0.10
22.4;1;-14.28;0.13
22.4;1;-14.31;0.11
22.4;1;-14.34;0.13
22.4;1;-14.37;0.11
22.4;1;-14.4;0.10
22.4;1;-14.43;0.13
22.4;1;-14.46;0.15
22.4;1;-14.49;0.14
22.4;1;-14.52;0.13
22.4;1;-14.55;0.12
22.4;1;-14.58;0.13
22.4;1;-14.61;0.11
22.4;1;-14.64;0.14
22.4;1;-14.67;0.14
22.4;1;-14.7;0.13
22.4;1;-14.73;0.13
22.4;1;-14.76;0.14
22.4;1;-14.79;0.15
22.4;1;-14.82;0.13
22.4;1;-14.85;0.13
22.4;1;-14.88;0.11
22.4;1;-14.91;0.14
22.4;1;-14.94;0.11
22.4;1;-14.97;0.12
22.4;1;-15;0.12
31.5;1;-0.1;0.40
31.5;1;-0.2;0.76
31.5;1;-0.3;0.70
31.5;1;-0.4;0.39
31.5;1;-0.5;0.72
31.5;1;-0.6;0.33
31.5;1;-0.7;0.37
31.5;1;-0.8;0.65
31.5;1;-1.47;0.47
31.5;1;-1.5;0.41
31.5;1;-1.53;0.41
31.5;1;-1.56;0.46
31.5;1;-1.59;0.40
31.5;1;-1.62;0.43
31.5;1;-1.65;0.42
31.5;1;-1.68;0.41
31.5;1;-1.71;0.50
31.5;1;-1.74;0.48
31.5;1;-1.77;0.42
31.5;1;-1.8;0.48
31.5;1;-1.83;0.43
31.5;1;-1.86;0.42
31.5;1;-1.89;0.41
31.5;1;-1.92;0.48
31.5;1;-1.98;0.46
31.5;1;-2.01;0.46
31.5;1;-2.04;0.43
31.5;1;-2.07;0.48
31.5;1;-2.1;0.41
31.5;1;-2.13;0.43
31.5;1;-2.16;0.46
31.5;1;-2.19;0.42
31.5;1;-2.22;0.48
31.5;1;-2.25;0.45
31.5;1;-2.28;0.42
31.5;1;-2.31;0.49
31.5;1;-2.34;0.45
31.5;1;-2.37;0.41
31.5;1;-2.4;0.41
31.5;1;-2.43;0.50
31.5;1;-2.46;0.45
31.5;1;-2.49;0.48
31.5;1;-2.52;0.44
31.5;1;-2.55;0.49
31.5;1;-2.58;0.46
31.5;1;-2.61;0.48
31.5;1;-2.67;0.40
31.5;1;-2.7;0.46
31.5;1;-2.73;0.41
31.5;1;-2.76;0.44
31.5;1;-2.79;0.40
31.5;1;-2.82;0.48
31.5;1;-2.85;0.45
31.5;1;-2.88;0.48
31.5;1;-2.91;0.44
31.5;1;-2.94;0.43
31.5;1;-2.97;0.48
31.5;1;-3;0.47
31.5;1;-3.03;0.49
31.5;1;-3.06;0.48
31.5;1;-3.09;0.49
31.5;1;-3.12;0.47
31.5;1;-3.15;0.43
31.5;1;-3.18;0.48
31.5;1;-3.21;0.42
31.5;1;-3.36;0.41
31.5;1;-3.39;0.48
31.5;1;-3.42;0.50
31.5;1;-3.45;0.41
31.5;1;-3.48;0.46
31.5;1;-3.51;0.45
31.5;1;-3.54;0.41
31.5;1;-3.57;0.40
31.5;1;-3.6;0.43
31.5;1;-3.63;0.44
31.5;1;-3.66;0.46
31.5;1;-3.69;0.45
31.5;1;-3.75;0.48
31.5;1;-3.78;0.42
31.5;1;-3.81;0.44
31.5;1;-3.84;0.47
31.5;1;-3.87;0.40
31.5;1;-3.9;0.41
31.5;1;-3.93;0.42
31.5;1;-3.96;0.49
31.5;1;-3.99;0.42
31.5;1;-4.02;0.47
31.5;1;-4.05;0.46
31.5;1;-4.08;0.41
31.5;1;-4.14;0.28
31.5;1;-4.17;0.29
31.5;1;-4.2;0.31
31.5;1;-4.23;0.32
31.5;1;-4.29;0.43
31.5;1;-4.32;0.50
31.5;1;-4.35;0.40
31.5;1;-4.38;0.46
31.5;1;-4.41;0.45
31.5;1;-4.44;0.40
31.5;1;-4.47;0.46
31.5;1;-4.5;0.48
31.5;1;-4.53;0.47
31.5;1;-4.56;0.44
31.5;1;-4.59;0.44
31.5;1;-4.65;0.31
31.5;1;-4.68;0.27
31.5;1;-4.71;0.30
31.5;1;-4.74;0.29
31.5;1;-4.77;0.34
31.5;1;-4.8;0.34
31.5;1;-4.83;0.26
31.5;1;-4.89;0.44
31.5;1;-4.92;0.42
31.5;1;-4.95;0.48
31.5;1;-4.98;0.42
31.5;1;-5.01;0.50
31.5;1;-5.04;0.48
31.5;1;-5.1;0.34
31.5;1;-5.13;0.31
31.5;1;-5.16;0.33
31.5;1;-5.19;0.26
31.5;1;-5.22;0.31
31.5;1;-5.25;0.27
31.5;1;-5.28;0.29
31.5;1;-5.31;0.26
31.5;1;-5.34;0.28
31.5;1;-5.37;0.30
31.5;1;-5.4;0.28
31.5;1;-5.43;0.30
31.5;1;-5.46;0.32
31.5;1;-5.49;0.31
31.5;1;-5.52;0.32
31.5;1;-5.55;0.32
31.5;1;-5.58;0.33
31.5;1;-5.61;0.29
31.5;1;-5.64;0.25
31.5;1;-5.67;0.31
31.5;1;-5.73;0.33
31.5;1;-5.76;0.29
31.5;1;-5.79;0.26
31.5;1;-5.82;0.34
31.5;1;-5.85;0.29
31.5;1;-5.88;0.34
31.5;1;-5.91;0.34
31.5;1;-5.94;0.30
31.5;1;-5.97;0.32
31.5;1;-6.03;0.27
31.5;1;-6.06;0.28
31.5;1;-6.09;0.30
31.5;1;-6.12;0.32
31.5;1;-6.15;0.30
31.5;1;-6.18;0.32
31.5;1;-6.21;0.28
31.5;1;-6.24;0.31
31.5;1;-6.27;0.34
31.5;1;-6.3;0.30
31.5;1;-6.33;0.27
31.5;1;-6.36;0.33
31.5;1;-6.39;0.31
31.5;1;-6.45;0.28
31.5;1;-6.48;0.27
31.5;1;-6.51;0.31
31.5;1;-6.54;0.32
31.5;1;-6.57;0.28
31.5;1;-6.6;0.29
31.5;1;-6.63;0.29
31.5;1;-6.66;0.32
31.5;1;-6.69;0.27
31.5;1;-6.72;0.26
31.5;1;-6.75;0.27
31.5;1;-6.78;0.34
31.5;1;-6.81;0.29
31.5;1;-6.84;0.28
31.5;1;-6.87;0.27
31.5;1;-6.9;0.26
31.5;1;-6.93;0.33
31.5;1;-6.96;0.28
31.5;1;-6.99;0.30
31.5;1;-7.02;0.35
31.5;1;-7.05;0.30
31.5;1;-7.08;0.28
31.5;1;-7.11;0.33
31.5;1;-7.14;0.29
31.5;1;-7.17;0.33
31.5;1;-7.2;0.29
31.5;1;-7.23;0.30
31.5;1;-7.26;0.33
31.5;1;-7.29;0.28
31.5;1;-7.32;0.28
31.5;1;-7.35;0.26
31.5;1;-7.38;0.33
31.5;1;-7.44;0.41
31.5;1;-7.47;0.44
31.5;1;-7.5;0.48
31.5;1;-7.53;0.42
31.5;1;-7.56;0.47
31.5;1;-7.59;0.41
31.5;1;-7.62;0.48
31.5;1;-7.65;0.49
31.5;1;-7.68;0.41
31.5;1;-7.71;0.47
31.5;1;-7.74;0.48
31.5;1;-7.77;0.41
31.5;1;-7.8;0.49
31.5;1;-7.83;0.44
31.5;1;-7.86;0.42
31.5;1;-7.89;0.46
31.5;1;-7.92;0.41
31.5;1;-7.95;0.50
31.5;1;-7.98;0.45
31.5;1;-8.01;0.44
31.5;1;-8.04;0.44
31.5;1;-8.07;0.44
31.5;1;-8.1;0.45
31.5;1;-8.13;0.44
31.5;1;-8.16;0.42
31.5;1;-8.19;0.47
31.5;1;-8.22;0.42
31.5;1;-8.25;0.44
31.5;1;-8.28;0.47
31.5;1;-8.31;0.40
31.5;1;-8.34;0.41
31.5;1;-8.37;0.45
31.5;1;-8.4;0.41
31.5;1;-8.43;0.47
31.5;1;-8.46;0.41
31.5;1;-8.49;0.44
31.5;1;-8.52;0.44
31.5;1;-8.55;0.41
31.5;1;-8.58;0.43
31.5;1;-8.61;0.46
31.5;1;-8.67;0.46
31.5;1;-8.7;0.47
31.5;1;-8.73;0.48
31.5;1;-8.76;0.46
31.5;1;-8.79;0.43
31.5;1;-8.82;0.50
31.5;1;-8.85;0.49
31.5;1;-8.88;0.41
31.5;1;-8.91;0.49
31.5;1;-8.94;0.43
31.5;1;-9;0.34
31.5;1;-9.03;0.29
31.5;1;-9.06;0.29
31.5;1;-9.09;0.26
31.5;1;-9.12;0.25
31.5;1;-9.15;0.35
31.5;1;-9.18;0.28
31.5;1;-9.21;0.28
31.5;1;-9.24;0.29
31.5;1;-9.27;0.34
31.5;1;-9.3;0.29
31.5;1;-9.33;0.33
31.5;1;-9.36;0.26
31.5;1;-9.39;0.33
31.5;1;-9.42;0.34
31.5;1;-9.45;0.28
31.5;1;-9.48;0.33
31.5;1;-9.51;0.28
31.5;1;-9.54;0.32
31.5;1;-9.57;0.34
31.5;1;-9.6;0.27
31.5;1;-9.63;0.33
31.5;1;-9.66;0.33
31.5;1;-9.69;0.27
31.5;1;-9.72;0.27
31.5;1;-9.75;0.28
31.5;1;-9.78;0.32
31.5;1;-9.81;0.33
31.5;1;-9.87;0.43
31.5;1;-9.9;0.44
31.5;1;-9.93;0.41
31.5;1;-9.96;0.42
31.5;1;-9.99;0.48
31.5;1;-10.02;0.45
31.5;1;-10.05;0.43
31.5;1;-10.08;0.42
31.5;1;-10.11;0.49
31.5;1;-10.14;0.43
31.5;1;-10.17;0.41
31.5;1;-10.2;0.46
31.5;1;-10.23;0.48
31.5;1;-10.26;0.46
31.5;1;-10.29;0.49
31.5;1;-10.32;0.48
31.5;1;-10.35;0.47
31.5;1;-10.38;0.46
31.5;1;-10.41;0.42
31.5;1;-10.44;0.46
31.5;1;-10.47;0.41
31.5;1;-10.5;0.42
31.5;1;-10.53;0.42
31.5;1;-10.56;0.49
31.5;1;-10.59;0.40
31.5;1;-10.62;0.44
31.5;1;-10.65;0.47
31.5;1;-10.71;0.33
31.5;1;-10.74;0.29
31.5;1;-10.77;0.34
31.5;1;-10.8;0.29
31.5;1;-10.83;0.34
31.5;1;-10.86;0.34
